genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
81,179,62,2,0,0,3,93
81,155,84,1,6,9,2,66
81,207,75,1,20,1,1,76
81,186,94,4,22,3,3,86
81,185,100,2,4,4,2,88
81,193,110,2,12,6,1,83
81,178,75,2,5,7,4,74
81,169,67,1,1,6,4,74
81,175,73,0,5,3,3,70
81,157,94,1,16,5,2,62
81,178,98,3,0,6,3,97
81,170,72,1,2,7,3,71
81,182,65,1,0,9,2,82
81,177,65,3,8,5,2,94
81,177,79,2,1,3,3,88
81,174,86,1,17,6,2,62
81,171,70,1,11,5,2,76
81,185,69,1,4,9,3,75
81,181,96,2,17,7,1,75
81,187,64,2,0,3,2,98
81,210,75,1,12,7,3,72
81,204,60,1,0,7,2,85
81,185,80,2,12,1,4,74
81,191,61,2,20,4,4,74
81,182,104,1,12,9,2,69
81,182,76,1,14,3,2,74
81,186,75,1,16,4,4,63
81,199,65,1,9,0,3,79
81,165,72,0,14,4,3,59
81,190,72,1,0,3,2,88
81,189,62,1,1,7,3,81
81,193,76,1,21,8,3,65
81,170,82,3,11,9,4,75
81,165,71,1,10,9,2,67
81,197,92,1,21,8,5,57
81,183,94,3,9,9,2,82
81,196,68,1,19,8,1,65
81,176,79,1,0,5,1,83
81,171,79,1,1,3,1,85
81,171,74,3,13,5,1,88
81,186,77,2,13,4,1,87
81,204,98,3,9,6,3,88
81,207,111,3,17,6,3,86
81,188,74,1,3,3,3,84
81,186,65,2,9,5,4,79
81,180,90,1,0,8,2,73
81,193,76,2,18,6,3,74
81,185,95,2,18,5,3,66
81,191,78,1,11,6,2,72
81,182,65,1,22,4,2,64
81,179,77,3,19,7,2,80
81,170,81,3,12,7,3,80
81,174,89,1,3,3,2,83
81,167,65,3,1,6,4,93
81,165,79,1,7,6,3,64
81,155,94,1,17,2,1,63
81,175,63,1,0,9,2,83
81,184,99,2,10,3,3,77
81,190,72,2,15,1,2,81
81,183,87,1,13,2,3,68
81,172,77,2,12,3,3,73
81,199,97,2,1,9,3,82
81,169,77,2,22,9,3,61
81,200,75,1,9,9,2,72
81,178,84,3,20,7,2,82
81,198,65,2,17,3,2,86
81,185,74,1,7,6,3,70
81,169,71,3,8,8,1,92
81,193,85,1,3,8,5,69
81,173,93,2,12,9,3,74
81,180,63,1,16,6,3,71
81,198,64,1,19,8,2,69
81,194,85,1,5,5,3,78
81,194,91,3,0,8,1,101
81,191,73,2,16,2,3,78
81,177,69,1,1,9,2,74
81,199,82,1,12,4,4,72
81,172,71,2,6,10,2,81
81,180,74,2,10,10,2,83
81,191,79,1,0,8,1,82
81,201,69,3,19,7,3,83
81,162,64,3,0,4,3,94
81,183,63,3,5,5,3,102
81,190,76,3,0,9,2,96
81,186,71,3,10,1,2,98
81,184,79,2,21,6,3,68
81,167,82,1,12,6,3,67
81,193,74,3,2,1,2,102
81,173,97,3,0,7,2,97
81,177,87,1,20,3,1,70
81,177,80,1,17,2,2,66
81,196,82,1,11,3,2,76
81,189,79,2,8,7,1,82
81,184,84,2,0,9,3,85
81,188,79,1,0,3,3,86
81,166,92,2,7,0,4,81
81,180,68,1,17,9,1,65
81,169,79,1,16,9,3,64
81,169,99,3,1,7,3,84
81,196,96,1,17,10,3,64
81,173,65,2,0,8,2,84
81,191,92,3,15,9,2,81
81,175,64,2,14,4,1,87
81,191,70,1,19,1,3,71
81,180,74,0,0,2,4,71
81,177,68,1,10,5,2,70
81,198,85,1,15,10,4,58
81,171,89,1,11,6,2,67
81,169,85,1,3,8,3,69
81,160,85,2,6,9,3,78
81,179,83,1,21,6,1,63
81,180,86,0,18,2,2,59
81,204,67,1,8,8,4,72
81,171,79,1,22,2,4,58
81,184,84,2,0,5,1,88
81,164,80,3,22,6,4,75
81,167,98,1,21,5,3,49
81,174,98,1,8,7,2,63
81,189,76,2,6,8,2,80
81,187,71,1,3,4,2,85
81,200,100,2,11,7,2,80
81,175,61,3,15,4,1,97
81,169,79,1,0,6,2,80
81,168,104,2,5,7,4,66
81,191,86,1,16,6,3,65
81,171,87,1,8,9,2,64
81,183,98,2,19,1,3,72
81,198,98,2,0,3,3,85
81,186,80,2,4,7,2,89
81,195,81,2,17,5,4,75
81,194,87,2,9,9,3,80
81,177,92,1,19,1,2,63
81,191,72,3,9,5,3,96
81,203,80,1,11,4,3,74
81,174,83,1,2,9,2,74
81,173,91,2,20,8,2,65
81,167,67,1,21,7,3,60
81,187,89,1,2,8,2,76
81,168,75,3,0,7,3,95
81,178,73,1,0,8,3,76
81,193,61,2,14,6,1,84
81,195,89,1,9,4,3,73
81,185,73,3,0,4,2,98
81,155,86,1,7,9,2,65
81,165,83,1,13,5,2,69
81,178,78,1,7,4,2,79
81,168,77,1,14,5,1,74
81,188,112,1,20,6,2,53
81,193,61,1,19,9,2,69
81,170,85,1,2,6,3,74
81,203,76,3,3,0,3,97
81,208,79,1,13,4,3,72
81,185,69,3,1,2,2,104
81,194,89,1,14,1,3,67
81,192,78,1,4,7,4,68
81,177,96,1,17,7,3,59
81,176,71,1,12,5,4,64
81,194,71,1,8,8,3,71
81,171,78,3,17,6,1,82
81,178,82,1,1,6,2,78
81,185,93,2,15,7,1,79
81,173,109,1,1,9,5,56
81,199,86,1,5,5,4,72
81,197,78,1,7,2,3,74
81,202,93,2,3,3,2,93
81,209,78,3,3,1,2,102
81,214,82,1,14,9,3,65
81,210,72,2,2,1,2,97
81,174,62,2,8,8,1,81
81,204,62,1,8,5,3,80
81,176,68,3,15,2,2,93
81,173,99,0,0,6,1,67
81,186,100,3,16,2,1,87
81,187,84,2,0,7,4,86
81,165,67,1,18,2,2,68
81,176,73,1,8,7,3,67
81,202,89,2,0,9,3,81
81,187,66,0,9,9,2,66
81,206,67,1,10,3,2,83
81,181,70,3,6,7,1,99
81,183,101,0,2,7,1,67
81,179,66,3,15,0,1,96
81,176,77,3,0,7,3,99
81,212,79,2,13,9,3,77
81,180,100,1,4,0,3,78
81,208,105,2,0,8,1,89
81,192,89,1,21,10,2,63
81,197,110,1,1,4,3,79
81,201,79,1,14,1,2,78
81,182,77,3,11,3,2,91
81,182,65,1,9,5,2,78
81,159,85,1,12,7,3,62
81,200,78,2,13,5,1,89
81,182,78,2,21,8,3,74
81,179,91,3,15,6,2,79
81,203,61,2,7,6,1,94
81,173,67,2,6,4,1,88
81,182,74,2,16,3,3,79
81,181,94,1,4,2,3,73
81,207,69,1,12,7,2,77
81,193,70,1,20,9,2,66
81,179,72,1,15,7,2,64
81,200,67,1,12,5,1,83
81,189,81,3,17,8,2,87
81,161,82,3,14,3,3,78
81,175,88,0,0,4,3,71
81,189,71,2,4,7,3,86
81,194,80,2,0,4,3,86
81,163,71,1,22,7,1,61
81,161,72,1,2,7,2,72
81,170,69,3,9,9,2,87
81,179,95,2,16,9,2,74
81,165,69,1,13,0,3,73
81,166,72,3,20,7,3,75
81,167,61,2,9,4,3,79
81,175,67,1,14,7,2,71
81,180,75,1,1,7,2,79
81,183,90,1,17,10,3,53
81,201,79,0,11,6,3,63
81,177,96,3,8,9,4,85
81,185,88,2,19,3,3,75
81,171,87,2,20,7,2,71
81,171,95,2,17,8,3,66
81,155,60,2,12,9,1,74
81,176,87,1,0,4,2,78
81,157,60,2,19,5,2,80
81,182,75,1,20,4,3,64
81,197,69,1,21,6,4,61
81,185,104,2,1,4,3,87
81,196,91,2,20,7,3,68
81,182,71,3,2,7,1,100
81,206,61,2,0,9,1,96
81,180,68,3,17,8,2,86
81,193,79,4,8,8,2,100
81,192,100,3,12,6,2,86
81,180,76,1,9,8,2,70
81,201,69,1,5,1,5,71
81,175,73,3,13,4,3,91
81,183,64,1,0,5,2,84
81,198,65,1,12,6,3,73
81,200,98,2,3,5,1,87
81,192,78,1,7,0,2,81
81,177,61,1,1,5,2,85
81,195,72,3,1,7,2,106
81,207,63,1,17,0,2,74
81,178,89,2,4,7,4,74
81,193,73,2,9,9,5,72
81,175,84,2,8,5,2,83
81,192,76,2,5,9,1,90
81,198,67,1,21,7,2,68
81,187,93,3,22,5,1,89
81,193,71,1,6,3,1,83
81,181,80,2,3,4,3,82
81,175,60,0,13,3,3,64
81,176,87,2,18,7,1,77
81,178,106,2,0,9,4,74
81,205,77,0,8,7,3,67
81,185,73,2,5,9,3,77
81,193,94,3,14,3,3,84
81,208,79,2,22,2,3,74
81,166,85,3,3,6,4,88
81,181,69,1,7,5,2,73
81,194,95,1,0,1,1,86
81,176,94,3,2,3,2,96
81,191,102,2,4,9,2,81
81,175,61,1,8,6,4,72
81,187,83,2,2,7,3,84
81,188,87,1,14,7,1,73
81,169,76,2,15,4,1,75
81,180,97,2,21,7,3,68
81,181,101,1,21,8,2,59
81,188,93,1,12,4,2,69
81,196,74,2,17,7,4,77
81,165,76,2,17,7,1,75
81,192,82,1,8,5,3,69
81,199,75,1,8,9,2,78
81,200,74,1,4,1,3,81
81,177,98,2,13,2,2,72
81,173,94,1,1,8,1,76
81,179,86,2,10,1,4,74
81,206,90,1,21,8,2,64
81,183,102,2,13,5,1,84
81,196,61,3,13,6,1,95
81,195,64,2,5,0,2,94
81,200,91,1,0,5,2,81
81,194,70,2,5,7,2,84
81,195,73,3,0,9,2,95
81,177,74,1,18,6,2,70
81,198,86,0,18,8,3,55
81,170,67,1,6,2,2,75
81,193,88,1,8,7,3,72
81,181,82,1,21,6,3,65
81,196,88,3,7,7,4,88
81,180,61,3,0,7,3,96
81,209,80,1,1,2,2,86
81,202,66,3,19,8,3,80
81,192,90,2,15,4,2,77
81,170,92,1,0,8,4,70
81,208,111,1,0,7,1,83
81,188,97,1,19,7,1,63
81,199,82,1,13,7,3,70
81,169,74,3,1,9,1,97
81,196,94,1,15,8,1,67
81,190,67,1,21,7,1,66
81,176,89,1,21,8,4,51
81,196,87,1,1,3,2,84
81,171,96,2,8,2,2,83
81,189,86,1,5,7,2,73
81,170,93,1,14,6,2,65
81,179,81,3,20,5,3,77
81,178,78,2,22,7,1,75
81,193,75,1,20,7,2,62
81,180,96,1,10,6,3,65
81,188,67,2,16,4,3,75
81,178,88,2,12,5,1,80
81,188,80,2,1,8,1,87
81,175,65,0,8,8,1,71
81,160,101,2,3,7,3,73
81,207,77,1,17,7,4,67
81,169,73,1,19,3,3,63
81,179,85,1,13,9,4,60
81,169,62,1,1,9,2,74
81,190,76,1,18,9,2,64
81,183,66,2,11,8,1,81
81,190,92,1,3,9,2,76
81,184,91,1,16,1,2,71
81,194,66,1,17,4,4,72
81,154,84,2,2,6,2,79
81,175,96,2,15,5,1,78
81,174,75,1,16,9,3,61
81,159,85,2,10,9,4,63
81,192,93,1,17,2,3,67
81,185,81,3,0,4,1,101
81,185,87,1,7,7,2,74
81,182,72,3,2,8,2,98
81,193,68,1,0,8,2,80
81,186,95,1,20,7,2,62
81,188,61,2,15,9,1,84
81,199,64,1,21,6,3,60
81,197,61,1,8,2,2,80
81,159,72,1,14,3,1,74
81,177,75,3,20,8,2,83
81,178,80,1,5,9,3,70
81,178,102,3,21,4,1,77
81,207,99,1,13,2,1,78
81,193,60,1,6,9,2,79
81,185,61,1,17,9,2,64
81,175,73,1,7,7,2,75
81,179,63,2,14,8,4,69
81,177,70,1,5,9,3,76
81,188,88,2,16,9,3,72
81,177,72,1,21,9,2,64
81,213,65,3,22,6,1,86
81,165,67,2,2,8,4,81
81,184,89,2,12,9,2,78
81,183,69,1,4,8,2,79
81,174,73,1,7,7,2,76
81,172,107,1,11,8,2,58
81,185,85,2,10,6,5,72
81,161,63,1,6,4,2,78
81,178,71,2,9,8,4,74
81,205,67,2,0,9,3,94
81,193,80,1,15,2,2,78
81,188,67,1,0,6,3,78
81,175,96,0,0,6,4,63
81,172,92,1,1,6,3,72
81,171,85,3,0,6,2,94
81,211,74,4,15,4,1,103
81,192,87,2,4,5,2,87
81,194,86,1,0,0,2,87
81,186,82,1,3,5,2,77
81,187,71,1,13,5,3,73
81,210,74,1,18,7,1,74
81,190,65,1,9,6,3,72
81,165,92,1,6,3,3,65
81,188,110,1,18,2,1,67
81,163,90,2,13,1,3,75
81,183,72,2,1,8,3,88
81,185,75,2,16,6,2,81
81,175,91,2,7,8,3,77
81,210,96,1,5,3,1,88
81,190,76,1,20,3,4,66
81,169,71,3,9,5,4,88
81,184,78,1,2,6,4,73
81,188,63,2,20,4,3,75
81,205,99,1,7,6,2,79
81,198,73,3,9,8,2,90
81,172,76,2,0,3,1,95
81,170,83,1,10,6,4,61
81,172,80,1,1,4,3,80
81,197,71,1,20,9,2,61
81,175,64,1,17,8,3,67
81,196,95,1,1,6,4,73
81,195,61,2,10,8,3,82
81,188,78,3,0,3,2,99
81,192,81,2,18,6,3,77
81,199,74,1,11,8,2,68
81,172,67,2,15,5,1,83
81,174,76,2,0,2,1,92
81,190,64,0,13,3,2,69
81,189,98,2,9,1,3,79
81,179,81,1,17,1,3,70
81,167,82,1,22,6,2,63
81,176,86,1,17,6,1,67
81,192,87,2,3,4,2,91
81,181,79,1,12,3,3,65
81,174,75,1,21,9,3,57
81,188,89,2,2,5,3,82
81,184,93,1,13,6,2,69
81,182,96,3,7,1,2,92
81,185,72,1,1,3,4,79
81,179,66,1,13,6,3,72
81,184,62,1,3,7,3,80
81,185,62,1,22,9,3,62
81,185,70,2,1,8,1,88
81,193,77,1,17,6,2,67
81,185,93,0,11,3,3,61
81,201,83,0,19,9,3,53
81,176,65,1,8,6,3,74
81,199,60,3,1,9,1,105
81,196,95,2,13,2,2,82
81,203,100,1,0,4,1,87
81,175,92,2,17,8,4,64
81,160,73,2,10,2,3,81
81,194,91,1,7,7,2,75
81,165,65,2,15,9,3,72
81,178,97,2,17,4,1,80
81,203,82,3,19,7,3,82
81,197,72,0,0,3,4,73
81,193,75,1,16,6,4,67
81,173,81,2,19,2,2,71
81,199,102,1,0,0,4,82
81,172,61,3,7,7,1,97
81,182,73,1,12,6,2,72
81,188,90,4,16,8,3,86
81,184,68,1,6,9,3,74
81,180,68,1,0,0,2,90
81,188,77,1,18,9,2,60
81,183,93,3,5,9,2,92
81,173,71,2,2,9,2,83
81,202,94,1,19,9,3,57
81,178,76,3,1,5,2,104
81,190,82,1,1,5,2,84
81,176,73,2,8,7,3,79
81,210,79,2,16,5,2,79
81,194,73,2,13,6,2,80
81,204,82,1,19,2,3,65
81,186,88,1,12,3,2,73
81,178,75,1,0,0,1,91
81,174,63,1,10,3,4,70
81,197,70,1,19,6,2,69
81,172,71,1,10,9,3,68
81,189,64,1,11,9,1,78
81,193,70,1,6,6,1,81
81,184,68,1,1,8,2,78
81,193,82,1,3,6,3,72
81,195,101,1,19,9,2,63
81,175,80,1,12,7,2,74
81,185,91,1,14,6,2,69
81,212,73,2,19,2,2,84
81,181,72,1,0,7,3,76
81,172,79,2,1,9,3,78
81,183,77,1,10,9,3,70
81,206,95,1,20,3,2,69
81,175,77,1,12,9,1,72
81,171,77,2,19,7,2,75
81,196,62,1,12,7,2,78
81,180,96,2,10,5,3,73
81,188,88,2,15,3,3,78
81,208,101,1,5,7,3,71
81,192,60,1,14,7,3,71
81,169,83,3,3,9,4,85
81,184,64,1,10,7,2,72
81,155,81,2,15,7,1,77
81,201,90,3,18,7,2,89
81,185,73,2,8,7,1,90
81,164,77,1,19,9,2,59
81,159,95,2,6,7,4,68
81,196,76,3,13,8,2,88
81,185,84,3,6,6,2,92
81,190,91,2,10,8,2,76
81,193,68,1,3,3,5,77
81,194,61,2,1,7,3,93
81,172,73,1,15,9,4,59
81,186,105,1,13,5,2,66
81,181,90,2,1,4,4,88
81,186,66,1,1,7,4,73
81,183,78,2,3,9,3,87
81,176,91,1,5,7,3,67
81,161,84,0,0,9,3,64
81,181,66,1,21,3,3,63
81,185,93,1,0,5,3,77
81,171,72,2,0,7,4,79
81,188,79,1,20,4,3,64
81,178,62,1,6,6,4,77
81,192,70,2,8,3,3,86
81,192,66,1,3,1,3,81
81,191,89,2,7,6,3,81
81,190,75,2,13,7,2,77
81,164,85,1,21,3,3,59
81,189,81,1,5,9,1,78
81,174,87,1,18,6,2,67
81,195,69,1,14,6,1,72
81,198,104,2,8,10,3,70
81,179,83,1,19,6,1,68
81,189,89,1,11,6,4,68
81,168,68,2,1,3,3,92
81,191,63,1,22,2,3,65
81,173,94,3,4,1,1,97
81,162,85,3,14,0,3,80
81,194,83,1,2,1,2,85
81,188,89,0,4,7,2,69
81,189,85,1,10,6,3,73
81,195,75,0,15,5,1,67
81,176,79,2,6,0,3,85
81,181,97,1,6,4,2,75
81,175,95,1,7,4,3,69
81,185,79,1,22,1,2,70
81,196,80,1,7,8,1,78
81,186,83,1,5,3,1,83
81,186,71,2,18,10,2,74
81,176,63,1,13,9,1,74
81,158,99,2,20,8,2,59
81,157,82,2,16,8,4,67
81,194,92,0,10,6,4,57
81,168,71,3,1,9,2,93
81,170,84,2,3,6,3,83
81,188,62,1,2,9,2,76
81,160,61,0,6,2,3,67
81,186,85,1,11,7,2,69
81,184,68,2,1,5,3,87
81,164,75,2,2,5,2,89
81,173,88,1,18,8,2,65
81,188,76,2,6,7,4,76
81,187,60,2,0,2,5,89
81,213,77,1,7,1,2,82
81,161,77,1,3,3,3,71
81,199,67,1,10,2,1,83
81,176,73,4,20,7,1,91
81,174,88,1,18,6,2,62
81,174,90,1,16,6,1,65
81,170,102,2,20,8,2,62
81,174,80,1,7,4,3,73
81,169,77,1,1,6,2,74
81,168,102,1,14,0,1,73
81,183,111,1,6,8,2,69
81,208,69,3,3,5,3,104
81,169,92,2,1,6,2,83
81,172,61,1,16,6,2,64
81,181,73,2,0,2,2,92
81,188,91,,0,10,4,65
81,164,79,1,8,8,2,68
81,160,77,1,7,5,1,75
81,192,83,2,21,6,4,63
81,167,100,2,12,8,3,75
81,181,78,3,7,8,3,87
81,210,67,2,16,7,3,75
81,200,83,2,0,8,2,88
81,196,78,1,9,7,4,72
81,185,97,2,0,4,3,84
81,193,65,2,20,2,3,79
81,191,90,3,14,6,1,89
81,202,77,1,2,9,3,73
81,196,81,3,0,1,1,105
81,181,60,1,19,9,1,69
81,179,69,2,21,2,1,79
81,182,83,2,16,8,2,72
81,174,64,1,0,2,3,81
81,186,90,1,9,10,2,68
81,179,95,2,0,9,4,76
81,192,86,2,5,9,1,83
81,190,89,2,3,1,3,86
81,193,83,1,5,4,2,77
81,160,66,0,3,2,4,68
81,174,70,1,11,2,4,69
81,164,102,1,15,8,2,60
81,183,72,1,21,8,2,64
81,193,78,2,2,9,2,86
81,202,80,3,22,6,1,83
81,199,84,3,0,4,2,106
81,196,86,0,7,6,1,72
81,165,100,1,11,1,3,61
81,173,104,2,1,7,3,78
81,191,84,3,15,2,3,90
81,194,64,3,18,8,2,86
81,172,60,1,7,1,4,70
81,183,87,3,21,7,4,73
81,191,73,1,2,9,1,81
81,165,93,0,18,6,3,49
81,174,61,2,13,6,3,77
81,173,69,1,12,5,5,61
81,205,67,3,1,9,4,99
81,179,90,1,13,7,2,70
81,155,98,2,4,9,2,78
81,198,105,2,4,9,1,83
81,187,68,4,22,9,4,81
81,175,74,3,7,9,3,84
81,194,80,1,2,5,3,77
81,162,74,2,7,7,2,84
81,213,97,3,3,5,2,101
81,205,102,1,16,8,2,64
81,173,92,2,3,6,2,79
81,165,69,2,8,3,2,91
81,184,104,1,19,6,2,58
81,163,77,1,12,9,2,60
81,182,61,1,5,9,3,77
81,179,68,1,22,7,3,61
81,193,72,2,11,7,4,73
81,192,80,0,4,9,2,69
81,191,85,1,0,6,3,78
81,191,81,1,3,7,2,79
81,176,86,1,13,1,2,76
81,186,80,3,6,5,3,90
81,197,62,2,7,9,2,90
81,191,87,1,4,3,3,75
81,161,74,2,5,7,1,84
81,180,99,1,4,9,2,68
81,177,82,2,2,5,3,81
81,180,100,2,10,8,2,73
81,197,87,3,17,8,2,81
81,173,89,1,5,8,2,74
81,200,96,2,17,8,2,76
81,193,80,1,15,1,3,67
81,175,85,1,21,9,4,48
81,183,72,2,1,4,2,87
81,165,92,1,0,6,2,76
81,194,79,1,1,2,4,77
81,190,61,1,0,8,2,81
81,200,91,1,1,2,4,78
81,194,79,1,20,4,2,61
81,183,94,1,0,7,2,73
81,161,78,2,12,9,2,75
81,208,61,1,19,8,1,74
81,192,87,1,22,9,5,48
81,197,68,0,20,8,2,57
81,172,66,3,6,4,2,98
81,181,103,1,3,9,2,72
81,159,84,1,2,6,2,71
81,194,84,3,2,7,4,97
81,177,93,1,0,6,2,78
81,180,62,1,21,2,2,70
81,184,62,3,22,9,5,73
81,184,84,2,19,8,3,68
81,185,89,1,15,7,1,72
81,173,71,1,5,7,4,71
81,177,86,2,17,7,1,74
81,178,99,1,0,1,1,85
81,156,110,1,8,9,3,58
81,168,80,2,18,5,3,67
81,188,70,1,15,3,4,68
81,178,63,2,0,9,4,83
81,173,94,2,0,7,3,81
81,196,83,1,3,3,2,84
81,155,95,1,13,1,1,65
81,179,69,3,15,7,3,84
81,180,73,1,12,9,2,70
81,191,63,1,9,4,3,75
81,176,63,1,5,7,2,73
81,164,84,2,0,8,3,84
81,194,82,1,3,9,2,75
81,193,76,0,13,3,3,64
81,194,65,3,4,5,3,98
81,168,85,1,19,2,3,58
81,174,85,2,1,6,4,86
81,172,74,1,3,6,3,74
81,176,82,2,21,3,1,74
81,191,77,1,22,7,3,61
81,163,65,1,5,9,4,68
81,191,93,1,0,3,4,72
81,161,70,2,19,5,3,72
81,166,85,3,19,6,1,84
81,184,80,2,15,9,3,76
81,183,81,3,14,6,3,84
81,177,93,2,3,7,2,79
81,173,65,1,22,6,2,67
80,200,68,0,1,6,3,74
80,205,75,2,0,7,2,88
80,179,81,2,6,9,3,80
80,169,76,3,0,1,2,104
80,197,94,3,2,5,2,95
80,189,82,3,16,8,1,85
80,174,85,2,19,8,2,63
80,171,99,2,0,9,2,78
80,189,92,0,8,6,2,65
80,201,104,1,10,7,2,69
80,167,73,3,0,5,4,95
80,185,80,2,13,9,4,73
80,204,63,1,7,9,1,81
80,213,79,2,10,7,1,90
80,176,96,2,11,10,3,73
80,200,112,1,22,7,2,58
80,169,75,2,6,6,1,83
80,186,96,1,3,1,2,76
80,160,82,2,2,5,2,85
80,168,66,2,8,5,2,87
80,200,72,2,2,7,1,87
80,174,86,3,14,3,2,89
80,192,71,3,15,9,3,88
80,161,65,2,21,9,3,66
80,171,82,1,5,6,3,72
80,186,64,1,21,9,2,65
80,177,74,4,22,8,1,88
80,178,110,3,15,9,2,73
80,160,72,1,1,8,4,73
80,190,76,2,15,7,3,76
80,168,74,1,5,9,2,73
80,192,79,1,14,8,3,70
80,168,79,1,2,4,1,84
80,182,87,3,7,6,2,87
80,196,75,1,3,9,1,78
80,206,84,1,18,6,2,68
80,183,90,1,13,8,1,67
80,193,72,1,20,4,2,67
80,183,88,1,19,6,3,52
80,163,94,0,9,2,5,53
80,179,81,1,8,0,4,75
80,181,69,1,7,5,3,70
80,175,81,2,20,7,3,69
80,194,67,2,13,4,2,86
80,159,86,1,1,9,3,65
80,190,98,1,12,2,5,62
80,169,69,1,10,0,2,79
80,194,69,1,0,7,2,84
80,186,73,1,22,6,4,62
80,203,69,1,6,0,2,89
80,176,66,3,1,8,3,96
80,181,96,2,19,6,2,69
80,177,104,1,12,6,3,59
80,191,84,3,1,7,5,84
80,202,64,2,18,8,4,69
80,184,106,0,7,6,2,63
80,170,74,2,5,9,3,80
80,208,94,1,11,5,2,76
80,154,87,1,14,3,5,54
80,192,75,2,10,9,3,82
80,179,72,1,1,6,2,83
80,186,65,1,7,8,1,75
80,178,90,1,17,1,1,70
80,195,82,1,10,9,2,66
80,185,84,1,6,5,2,78
80,177,89,2,4,2,3,86
80,172,85,1,15,3,2,62
80,176,84,2,8,1,1,91
80,164,69,3,7,2,2,92
80,184,77,2,3,7,3,81
80,181,93,1,4,1,3,74
80,176,79,2,8,5,4,73
80,185,85,3,21,9,2,75
80,181,75,1,13,8,2,68
80,191,93,2,12,6,3,73
80,210,93,2,0,7,1,90
80,172,77,2,9,3,3,78
80,189,81,3,11,5,5,80
80,184,69,1,22,6,2,65
80,185,98,2,20,1,3,66
80,199,88,3,17,4,2,88
80,195,64,2,6,5,1,88
80,181,82,1,4,4,3,74
80,170,93,3,3,8,2,90
80,197,105,3,8,2,1,95
80,,90,2,7,7,3,74
80,191,75,3,6,4,1,96
80,197,90,1,13,2,2,73
80,175,69,1,15,5,2,72
80,199,71,3,6,1,3,96
80,178,80,1,11,7,5,60
80,202,71,2,1,6,1,92
80,170,81,1,3,8,2,72
80,192,100,3,6,2,2,91
80,204,85,2,8,5,3,84
80,187,77,3,6,4,4,93
80,192,92,2,11,8,2,74
80,188,68,1,4,8,2,75
80,195,92,3,1,7,2,94
80,174,61,1,0,5,1,88
80,161,67,2,1,5,4,85
80,168,74,2,2,4,4,79
80,178,89,2,4,6,4,76
80,166,79,1,0,3,1,77
80,172,99,2,3,6,3,80
80,179,87,3,13,3,1,88
80,164,82,1,6,3,2,78
80,169,85,2,8,6,3,74
80,173,86,1,17,9,1,62
80,182,82,3,3,4,2,94
80,171,71,1,0,8,2,73
80,197,84,0,20,1,2,63
80,182,86,2,12,9,3,69
80,171,64,2,17,1,1,78
80,178,81,2,11,4,5,70
80,195,61,1,22,4,2,72
80,162,108,2,13,5,5,65
80,176,78,2,17,9,3,73
80,178,66,1,13,6,3,69
80,197,69,1,21,7,3,63
80,179,76,1,17,3,2,71
80,168,78,1,0,5,2,78
80,190,88,0,10,6,2,63
80,211,65,3,4,2,2,100
80,175,77,4,7,6,3,95
80,188,66,2,13,8,1,82
80,176,79,1,0,2,2,83
80,196,77,3,9,7,2,94
80,193,79,1,0,8,4,72
80,198,78,1,4,2,1,86
80,179,63,1,9,8,2,71
80,188,84,1,13,7,2,66
80,183,87,1,19,8,2,60
80,183,65,1,9,8,3,70
80,166,70,1,20,9,3,58
80,190,82,1,20,4,3,60
80,188,84,1,20,1,2,71
80,181,77,1,5,4,2,79
80,169,100,2,4,6,1,77
80,198,74,1,11,2,2,75
80,164,69,2,10,7,3,70
80,208,79,1,8,8,2,77
80,205,67,2,20,6,2,74
80,205,92,1,0,6,3,79
80,161,64,0,2,2,3,68
80,182,77,2,0,4,2,91
80,195,71,2,11,9,3,75
80,212,85,1,1,1,2,92
80,181,70,2,0,6,3,89
80,181,65,1,13,7,3,66
80,187,72,3,2,1,2,105
80,185,91,0,4,1,2,74
80,176,85,1,0,7,1,80
80,199,82,1,2,4,3,77
80,181,66,3,19,1,2,94
80,208,94,0,10,0,3,67
80,169,77,1,22,8,3,53
80,212,92,3,17,2,1,96
80,189,72,2,5,5,2,88
80,169,67,2,21,8,3,67
80,185,73,1,8,5,2,74
80,176,61,1,14,9,2,67
80,187,99,1,8,2,3,69
80,198,62,1,22,5,3,66
80,188,70,2,4,9,3,81
80,168,87,1,20,3,2,62
80,155,97,3,6,0,3,82
80,178,73,2,11,4,2,80
80,186,81,3,22,9,1,77
80,167,73,2,12,7,3,75
80,172,89,1,20,7,3,59
80,165,65,1,11,0,2,78
80,163,66,2,15,8,1,79
80,189,88,2,5,3,2,93
80,181,72,1,19,8,2,61
80,198,72,2,17,1,1,81
80,180,102,2,7,8,2,80
80,194,70,1,4,8,2,80
80,189,63,2,1,8,2,86
80,187,79,0,3,0,3,73
80,180,99,2,8,0,3,79
80,173,60,2,8,7,2,87
80,173,93,3,16,3,2,83
80,183,110,1,9,3,1,69
80,187,79,1,0,8,2,80
80,168,107,3,6,4,3,80
80,163,69,3,3,8,3,85
80,200,100,1,2,8,3,75
80,164,67,3,9,3,4,92
80,177,82,2,4,5,1,87
80,205,87,2,21,3,3,75
80,176,74,2,1,6,2,89
80,170,91,2,1,7,3,86
80,189,83,1,14,7,4,60
80,191,104,2,21,9,3,60
80,194,66,1,21,9,2,65
80,178,85,1,0,1,4,74
80,203,107,1,9,0,1,77
